0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.40102,0.0,0.0,0.0,3.19685,0.0,0.0,0.0,0.0
0.0,0.0,2.76842,0.0,0.0,0.0,3.09895,0.0,0.0,0.0,0.0
1.62185,2.46438,2.06304,2.72967,2.19631,3.40717,2.43721,0.0,2.36381,0.0,0.0
0.0,0.0,2.3287,0.0,2.56303,0.0,2.34954,0.0,2.41946,0.0,0.0
2.03612,2.17185,1.45141,1.58663,2.11608,2.46017,2.48399,2.39992,2.42477,0.0,0.0
0.0,0.0,2.02251,0.0,2.12632,0.0,2.33587,0.0,2.64368,0.0,0.0
0.0,0.0,0.9619,1.95002,1.71354,2.2565,2.10927,2.25728,2.56779,2.58251,2.64669
0.0,0.0,2.06419,0.0,1.86612,0.0,2.14229,0.0,0.0,0.0,0.0
1.58255,1.49179,1.7831,1.6513,1.58885,1.76583,2.02332,2.4844,2.93898,0.0,0.0
0.0,0.0,0.0,0.0,1.67321,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7311,0.0,0.0,0.0,0.0,0.0,0.0
