0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,3.124851345453223,0.0,0.0,0.0,2.3693254713302903,0.0,0.0,0.0,0.0
0.0,0.0,3.127061154119848,0.0,0.0,0.0,1.845261179031411,0.0,0.0,0.0,0.0
0.05057779286864106,0.4535191136985408,3.449596755114389,3.313181534746457,3.1170654895779517,2.283909385064746,3.014435809962732,0.0,2.1490774252983176,0.0,0.0
0.0,0.0,1.3294509492159658,0.0,3.604659390574322,0.0,3.0270482027134498,0.0,2.2614171478453655,0.0,0.0
1.8882086231656439,2.519551099388717,0.5969688112820406,3.1970281625050583,3.649232398622204,2.649893782030628,2.9518916076422492,2.606691648207356,2.674089045173449,0.0,0.0
0.0,0.0,3.829742501844211,0.0,2.8779742858643944,0.0,3.060735287223935,0.0,2.5914787281264795,0.0,0.0
0.0,0.0,0.47791747950448094,1.6596652011919628,2.2441953219795505,2.3455575583184207,2.8139585554097026,2.477294346148298,2.111941902452229,2.2364659451807096,2.9088870308475165
0.0,0.0,3.2989763092489164,0.0,3.04241276186199,0.0,3.014032390346544,0.0,0.0,0.0,0.0
3.566819262580687,1.7909050872471413,3.460104540842088,3.5089699197714452,3.459319060461816,3.1761508636311557,3.4223932084494932,3.372816673793606,3.6904364122226383,0.0,0.0
0.0,0.0,0.0,0.0,3.663703111056193,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.3881880706241523,0.0,0.0,0.0,0.0,0.0,0.0
