0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.38226,0.0,0.0,0.0,4.18088,0.0,0.0,0.0,0.0
0.0,0.0,5.04743,0.0,0.0,0.0,4.15352,0.0,0.0,0.0,0.0
2.61567,4.96598,1.86054,4.20722,3.05002,2.90539,3.18984,0.0,3.42522,0.0,0.0
0.0,0.0,2.47716,0.0,2.75865,0.0,3.00808,0.0,2.89879,0.0,0.0
2.90646,3.82426,4.11208,2.05551,3.15661,3.53968,3.27494,3.28331,2.88342,0.0,0.0
0.0,0.0,0.92088,0.0,3.417,0.0,2.7601,0.0,2.44331,0.0,0.0
0.0,0.0,2.91928,4.0598,1.96825,3.52771,2.69622,2.40635,2.84651,3.41616,3.06262
0.0,0.0,3.06814,0.0,4.1125,0.0,2.73262,0.0,0.0,0.0,0.0
2.39341,2.18927,3.29828,2.97029,1.74784,2.83939,2.77619,2.81035,3.03507,0.0,0.0
0.0,0.0,0.0,0.0,3.33144,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.39408,0.0,0.0,0.0,0.0,0.0,0.0
