0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.85627,0.0,0.0,0.0,3.63973,0.0,0.0,0.0,0.0
0.0,0.0,3.41785,0.0,0.0,0.0,3.51625,0.0,0.0,0.0,0.0
2.68181,3.37097,2.59425,3.31722,2.32227,4.30355,2.57914,0.0,2.38753,0.0,0.0
0.0,0.0,2.68309,0.0,2.00672,0.0,2.33641,0.0,1.81033,0.0,0.0
2.75848,2.61826,2.25512,1.80006,2.30878,2.86132,2.83535,2.23477,1.66135,0.0,0.0
0.0,0.0,0.93638,0.0,2.27924,0.0,2.11024,0.0,1.1916,0.0,0.0
0.0,0.0,1.47606,2.26563,1.6811,2.35913,1.70757,0.78572,1.46192,1.8216,1.7313
0.0,0.0,2.28668,0.0,2.14209,0.0,1.22954,0.0,0.0,0.0,0.0
1.96637,1.75822,2.19734,1.79484,0.95436,1.71049,1.02312,1.24928,1.5531,0.0,0.0
0.0,0.0,0.0,0.0,2.53595,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.88036,0.0,0.0,0.0,0.0,0.0,0.0
