0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.53996,0.0,0.0,0.0,1.66811,0.0,0.0,0.0,0.0
0.0,0.0,1.76887,0.0,0.0,0.0,1.86584,0.0,0.0,0.0,0.0
1.16429,1.41206,1.89473,1.99038,2.38232,2.59617,2.11448,0.0,1.87554,0.0,0.0
0.0,0.0,1.69624,0.0,2.67587,0.0,2.13306,0.0,1.53179,0.0,0.0
1.2759,1.84832,2.01793,2.10265,3.17541,2.15727,1.83107,1.79559,1.52266,0.0,0.0
0.0,0.0,0.84289,0.0,2.34462,0.0,1.76951,0.0,1.13786,0.0,0.0
0.0,0.0,1.06686,0.76971,1.37049,1.35391,1.48037,1.0264,1.03504,0.93659,0.81666
0.0,0.0,0.63745,0.0,1.03072,0.0,1.25201,0.0,0.0,0.0,0.0
0.54826,0.71907,0.9531,1.07835,1.05667,1.03849,0.72244,0.66072,0.65834,0.0,0.0
0.0,0.0,0.0,0.0,0.78401,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.70123,0.0,0.0,0.0,0.0,0.0,0.0
