0,1,2,3,4,5,6,7,8,9,10
0,0,0.53052756,0,0,0,0.378526487,0,0,0,0
0,0,0.113690249,0,0,0,-0.244990601,0,0,0,0
0.142540149,0.334467532,1.13150256,0.692303241,0.7205922,0.152316685,0.392580001,0,0.779986036,0,0
0,0,1.593048636,0,1.719319825,0,1.026822569,0,0.802288425,0,0
-0.003015026,0.676083024,1.959673721,1.358861874,2.871656691,2.293342609,1.989653659,1.177133309,0.831983452,0,0
0,0,3.326287298,0,2.112140515,0,2.190141437,0,0.316213967,0,0
0,0,2.759274343,0.71537726,2.360038779,1.14986702,3.066429478,1.789760815,1.057155403,0.275600639,-0.006455343
0,0,2.340406393,0,1.71621714,0,1.085480472,0,0,0,0
0.416568647,0.548547159,1.046690849,1.285614076,2.360017699,2.035815319,1.704711582,0.176199718,0.288181972,0,0
0,0,0,0,0.166208038,0,0,0,0,0,0
0,0,0,0,0.608917611,0,0,0,0,0,0
