0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.81496,0.0,0.0,0.0,1.40334,0.0,0.0,0.0,0.0
0.0,0.0,1.61203,0.0,0.0,0.0,1.40571,0.0,0.0,0.0,0.0
2.30953,1.32298,0.69921,1.44889,1.57279,1.91119,0.53274,0.0,1.25343,0.0,0.0
0.0,0.0,2.18406,0.0,2.16487,0.0,1.52513,0.0,0.35201,0.0,0.0
1.49858,0.40577,2.01845,2.64519,0.35183,1.85441,1.24109,1.53337,0.1,0.0,0.0
0.0,0.0,1.38594,0.0,2.72596,0.0,4.11442,0.0,1.33799,0.0,0.0
0.0,0.0,0.92418,1.88747,2.63359,5.11945,2.94674,3.23497,0.19049,1.23572,0.60017
0.0,0.0,0.83659,0.0,1.83613,0.0,2.76057,0.0,0.0,0.0,0.0
1.82744,1.95999,1.75539,2.07856,2.48978,2.25869,3.0932,3.65732,1.53624,0.0,0.0
0.0,0.0,0.0,0.0,1.88602,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.82811,0.0,0.0,0.0,0.0,0.0,0.0
