0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.76117,0.0,0.0,0.0,1.8746,0.0,0.0,0.0,0.0
0.0,0.0,1.59503,0.0,0.0,0.0,1.9492,0.0,0.0,0.0,0.0
1.66885,1.96673,2.17167,1.88329,1.99437,1.82186,2.00123,0.0,2.01427,0.0,0.0
0.0,0.0,1.73965,0.0,1.5831,0.0,1.98827,0.0,2.16324,0.0,0.0
1.92574,2.20294,1.8552,1.60735,2.28372,1.64504,1.98531,1.85113,2.13259,0.0,0.0
0.0,0.0,1.92941,0.0,1.46385,0.0,1.23083,0.0,1.58026,0.0,0.0
0.0,0.0,2.01203,1.90894,1.5792,1.20316,1.46565,1.49309,2.41942,1.97881,2.29207
0.0,0.0,2.05737,0.0,1.88061,0.0,1.66923,0.0,0.0,0.0,0.0
1.78773,1.70189,1.76376,1.66384,1.70664,1.7483,1.9103,2.08786,1.79031,0.0,0.0
0.0,0.0,0.0,0.0,1.72663,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.78953,0.0,0.0,0.0,0.0,0.0,0.0
