0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.87068,0.0,0.0,0.0,2.27996,0.0,0.0,0.0,0.0
0.0,0.0,0.96404,0.0,0.0,0.0,2.65326,0.0,0.0,0.0,0.0
1.59838,2.7092,3.4944,2.34073,2.94238,2.21029,2.5802,0.0,2.91997,0.0,0.0
0.0,0.0,1.90397,0.0,1.11521,0.0,2.89379,0.0,3.32,0.0,0.0
2.57153,3.53865,2.41762,1.41935,3.9213,1.30606,2.77075,2.21237,3.07094,0.0,0.0
0.0,0.0,2.54692,0.0,0.73389,0.0,0.1,0.0,0.78586,0.0,0.0
0.0,0.0,2.7833,2.63593,1.27444,0.34499,0.82704,1.07384,4.53714,2.73626,4.05761
0.0,0.0,2.97626,0.0,2.47494,0.0,1.77224,0.0,0.0,0.0,0.0
2.00804,1.63009,1.86089,1.48533,1.85573,1.97558,3.10235,4.20365,1.90987,0.0,0.0
0.0,0.0,0.0,0.0,1.72538,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.01726,0.0,0.0,0.0,0.0,0.0,0.0
