,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.0,0.5464483456168971,0.0,0.0,0.0,1.756125893741175,0.0,0.0,0.0,0.0
1,0.0,0.0,0.5188394749807049,0.0,0.0,0.0,3.55144581127915,0.0,0.0,0.0,0.0
2,2.600108441153906,4.73211243836011,6.186854980190822,2.962136162662911,3.913680741899221,0.616224739273302,3.88656596991504,0.0,3.076319184245445,0.0,0.0
3,0.0,0.0,3.6663309322019892,0.0,3.407820878256027,0.0,3.1542806023560703,0.0,5.176746787065628,0.0,0.0
4,2.2600511698338157,4.3769980210291255,6.115232717843118,4.553940157762289,6.5404390789197,3.8485053387909853,6.561326000372699,3.605758062702983,5.813898630698704,0.0,0.0
5,0.0,0.0,4.975534034340409,0.0,4.023536500521849,0.0,3.745740130658694,0.0,3.1810900557530566,0.0,0.0
6,0.0,0.0,5.23464801271216,4.01917426729019,6.6178845469813075,3.9994249621135483,7.119408540315817,3.996710137945078,5.786505941582062,5.2796465236530015,2.7732546227948047
7,0.0,0.0,3.9652866194735688,0.0,3.8615474327948407,0.0,3.545942648046998,0.0,0.0,0.0,0.0
8,0.5854622077006555,1.877895696575162,4.533107563518022,3.5953396615942634,6.7096101277689915,4.160626982539917,6.5756555764256905,4.166870179100995,1.7942296676358027,0.0,0.0
9,0.0,0.0,0.0,0.0,2.1582858864358956,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,1.0493468981973015,0.0,0.0,0.0,0.0,0.0,0.0
