0,1,2,3,4,5,6,7,8,9,10
0,0,0.774866561,0,0,0,0.754123315,0,0,0,0
0,0,0.001290909,0,0,0,1.575293612,0,0,0,0
1.107183395,1.94486134,1.33455078,0.551363011,0.99797096,0.960094575,1.250025623,0,1.315189082,0,0
0,0,0.978046896,0,-0.090525084,0,1.028130898,0,2.104168362,0,0
0.368043074,0.903666005,2.439971136,1.717745474,2.210140616,1.321771526,2.137698548,0.851557257,2.112402799,0,0
0,0,5.527064308,0,1.235072115,0,1.123771191,0,1.064401629,0,0
0,0,2.676511568,1.440536319,2.237651612,1.296154241,2.530805484,1.792995547,2.027825512,2.330463189,1.385519466
0,0,1.502565056,0,1.439590562,0,1.55595891,0,0,0,0
0.70335936,1.072232391,1.981987498,1.736746065,2.150076132,1.11447894,2.510510544,1.828419308,1.402832815,0,0
0,0,0,0,1.66152309,0,0,0,0,0,0
0,0,0,0,1.327122341,0,0,0,0,0,0
