0,1,2,3,4,5,6,7,8,9,10
0,0,0.31117819,0,0,0,0.784567553,0,0,0,0
0,0,0.02982162,0,0,0,1.151211251,0,0,0,0
0.922750219,1.375932576,1.366406126,0.677562203,0.7542517,0.124860711,0.934799883,0,1.0171853,0,0
0,0,0.592363751,0,0.645123503,0,0.884409696,0,1.824063025,0,0
0.318381434,1.015785755,1.757575634,1.659003205,1.450152519,1.279624087,1.44525908,0.929204533,1.497176704,0,0
0,0,3.951953257,0,1.375130774,0,1.011777827,0,0.893273322,0,0
0,0,1.985815655,1.442489145,1.332964446,1.26531187,2.086225788,1.331434784,2.019729668,1.564911951,1.715057458
0,0,0.936918039,0,1.444074994,0,1.454250126,0,0,0,0
1.062928485,0.44711129,1.63198169,1.352455671,1.427316218,1.184804269,1.88555158,1.677554278,1.254838031,0,0
0,0,0,0,1.160557131,0,0,0,0,0,0
0,0,0,0,0.996406018,0,0,0,0,0,0
