0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.2878,0.0,0.0,0.0,2.88999,0.0,0.0,0.0,0.0
0.0,0.0,1.44216,0.0,0.0,0.0,3.19531,0.0,0.0,0.0,0.0
2.02043,1.24967,3.51423,1.89197,2.22662,3.45628,1.62575,0.0,3.20229,0.0,0.0
0.0,0.0,1.64482,0.0,1.14099,0.0,3.31717,0.0,3.33717,0.0,0.0
2.06556,3.21266,1.93006,2.0837,3.56461,2.05946,2.0443,2.24635,2.618,0.0,0.0
0.0,0.0,3.37666,0.0,1.81373,0.0,2.42151,0.0,2.16637,0.0,0.0
0.0,0.0,1.569,2.72515,2.03966,3.45702,1.42736,2.00425,0.1,0.48808,1.86095
0.0,0.0,3.7592,0.0,3.39427,0.0,3.03362,0.0,0.0,0.0,0.0
1.91238,2.08762,1.87888,2.65236,2.87747,3.03693,3.26499,3.56848,3.01622,0.0,0.0
0.0,0.0,0.0,0.0,2.28594,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.32575,0.0,0.0,0.0,0.0,0.0,0.0
