0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.422427233654886,0.0,0.0,0.0,1.2333721595906502,0.0,0.0,0.0,0.0
0.0,0.0,1.3308088964490137,0.0,0.0,0.0,1.7042860650873086,0.0,0.0,0.0,0.0
1.0969219761790168,1.4755991425989101,1.543844018678856,1.059813284920479,1.1023625357193625,2.199887227794168,0.8304543536429632,0.0,1.3128198978871706,0.0,0.0
0.0,0.0,1.0707990978126267,0.0,1.5094563086122357,0.0,1.3442632521209643,0.0,1.3995751942006007,0.0,0.0
1.6510002110915702,1.8985918941278794,1.4426729755591878,1.4953788291551804,1.5833042082703874,0.9963937742289931,1.2901771445420462,1.4975113520235426,1.4079834381783543,0.0,0.0
0.0,0.0,0.9427438925446108,0.0,1.3958396696525917,0.0,1.234204640112919,0.0,1.137976424274959,0.0,0.0
0.0,0.0,1.6908071107849048,0.6551098329139265,1.44974672786769,0.8799421668735363,1.5233975701488929,1.08867434475398,1.1974967111232984,1.2177568257732396,1.372857295104637
0.0,0.0,0.8417060626108859,0.0,1.0205559359422804,0.0,1.279971763176915,0.0,0.0,0.0,0.0
1.2359677773329385,1.2334163740327477,1.2617292218487222,1.3494495720354336,1.1722664694809106,1.0983130691303848,1.1415567965355229,1.4540588684432179,1.4216231998900364,0.0,0.0
0.0,0.0,0.0,0.0,1.2092265462206535,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.2432917418350287,0.0,0.0,0.0,0.0,0.0,0.0
