0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.9825,0.0,0.0,0.0,2.14795,0.0,0.0,0.0,0.0
0.0,0.0,2.20241,0.0,0.0,0.0,1.06191,0.0,0.0,0.0,0.0
1.9825,2.20241,1.38729,0.80727,0.61793,1.69778,0.68926,0.0,2.11865,0.0,0.0
0.0,0.0,2.12893,0.0,2.05708,0.0,1.66563,0.0,2.02404,0.0,0.0
1.9982,0.87545,3.00418,4.09958,0.2334,3.57515,2.7571,2.84988,2.63082,0.0,0.0
0.0,0.0,1.24793,0.0,3.81054,0.0,4.48398,0.0,1.86502,0.0,0.0
0.0,0.0,1.33365,2.48684,3.39409,4.6024,4.11445,2.44331,2.60025,1.07289,0.61045
0.0,0.0,2.12741,0.0,0.68467,0.0,3.32909,0.0,0.0,0.0,0.0
0.62252,0.63566,2.29319,2.51593,1.44914,0.88142,0.86842,0.4344,1.95112,0.0,0.0
0.0,0.0,0.0,0.0,2.25025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.02134,0.0,0.0,0.0,0.0,0.0,0.0
