0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.95309,0.0,0.0,0.0,1.97504,0.0,0.0,0.0,0.0
0.0,0.0,1.82415,0.0,0.0,0.0,1.30078,0.0,0.0,0.0,0.0
1.95309,1.82415,2.23573,2.47603,2.30855,2.39494,0.92623,0.0,2.08273,0.0,0.0
0.0,0.0,1.95446,0.0,0.94921,0.0,0.33337,0.0,2.03965,0.0,0.0
2.05166,0.91101,2.16684,3.73956,0.37921,2.38545,0.59701,2.12697,1.9907,0.0,0.0
0.0,0.0,1.46116,0.0,3.13392,0.0,3.58171,0.0,2.38,0.0,0.0
0.0,0.0,0.89582,2.85829,3.60961,4.38852,3.18576,0.70352,0.4792,0.39475,0.90409
0.0,0.0,1.29474,0.0,1.68713,0.0,2.82033,0.0,0.0,0.0,0.0
1.66992,1.37232,1.45089,2.0373,2.94141,3.15518,4.40634,4.77062,1.75343,0.0,0.0
0.0,0.0,0.0,0.0,1.98708,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.99806,0.0,0.0,0.0,0.0,0.0,0.0
