0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.44145,0.0,0.0,0.0,2.18256,0.0,0.0,0.0,0.0
0.0,0.0,2.03671,0.0,0.0,0.0,2.64463,0.0,0.0,0.0,0.0
2.44145,2.03671,2.41098,3.00937,2.85712,2.03168,2.64723,0.0,2.33089,0.0,0.0
0.0,0.0,2.40536,0.0,1.20063,0.0,2.74112,0.0,2.41855,0.0,0.0
2.29901,3.2408,2.26864,1.23518,3.34464,1.21003,2.30579,1.4959,1.74712,0.0,0.0
0.0,0.0,2.6038,0.0,0.66401,0.0,2.12254,0.0,2.68765,0.0,0.0
0.0,0.0,2.53061,2.67956,2.01232,2.27613,1.86694,3.07187,3.30172,3.6021,3.48546
0.0,0.0,2.35804,0.0,2.41517,0.0,1.62943,0.0,0.0,0.0,0.0
3.78849,3.73856,2.37527,1.79222,2.27948,2.85925,2.12754,2.90708,2.21864,0.0,0.0
0.0,0.0,0.0,0.0,2.12933,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.42417,0.0,0.0,0.0,0.0,0.0,0.0
