0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.78663,0.0,0.0,0.0,2.27635,0.0,0.0,0.0,0.0
0.0,0.0,2.9183,0.0,0.0,0.0,2.22641,0.0,0.0,0.0,0.0
1.48687,3.56404,1.11892,2.31606,1.68868,1.90905,1.78038,0.0,2.00861,0.0,0.0
0.0,0.0,2.42037,0.0,1.63465,0.0,1.90799,0.0,1.87393,0.0,0.0
3.17576,1.22847,3.20836,0.72458,1.26508,2.00465,1.78707,2.14259,1.87403,0.0,0.0
0.0,0.0,1.18469,0.0,2.5597,0.0,1.8555,0.0,1.10661,0.0,0.0
0.0,0.0,2.23248,1.8074,2.07518,1.87807,0.91966,2.96923,1.16691,2.52004,2.26327
0.0,0.0,2.26999,0.0,2.72492,0.0,2.077,0.0,0.0,0.0,0.0
2.21195,2.21073,2.07512,2.17143,1.5433,2.01616,2.19202,2.12666,1.89502,0.0,0.0
0.0,0.0,0.0,0.0,2.35916,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.99812,0.0,0.0,0.0,0.0,0.0,0.0
