0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.14356,0.0,0.0,0.0,0.14331,0.0,0.0,0.0,0.0
0.0,0.0,2.10204,0.0,0.0,0.0,2.09885,0.0,0.0,0.0,0.0
0.14358,0.1429,0.13942,0.14162,0.13746,0.14392,0.14829,0.0,0.14366,0.0,0.0
0.0,0.0,0.14001,0.0,2.09646,0.0,0.13668,0.0,2.10091,0.0,0.0
0.14355,0.14238,0.139,0.14277,0.16235,0.13678,0.1322,0.14381,0.1406,0.0,0.0
0.0,0.0,0.13908,0.0,0.13617,0.0,2.10292,0.0,0.15307,0.0,0.0
0.0,0.0,0.14342,0.13828,0.13228,0.13408,0.12783,0.12595,0.2316,2.09568,0.1479
0.0,0.0,2.1046,0.0,0.14115,0.0,0.13714,0.0,0.0,0.0,0.0
0.14373,0.14363,0.14178,0.14253,0.14206,0.14195,0.13835,0.1386,0.14045,0.0,0.0
0.0,0.0,0.0,0.0,0.14361,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14372,0.0,0.0,0.0,0.0,0.0,0.0
