0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,5.217622259620909,0.0,0.0,0.0,3.7949336261531377,0.0,0.0,0.0,0.0
0.0,0.0,3.5607438891205456,0.0,0.0,0.0,3.4236574432106734,0.0,0.0,0.0,0.0
5.154093759989957,5.050738162333208,4.675005678641954,3.4226716051515202,3.9636053246402683,2.123941037020842,3.517919811271006,0.0,3.825426719788426,0.0,0.0
0.0,0.0,5.234458866381704,0.0,3.8708610825907908,0.0,3.1088441710640615,0.0,3.995436944458378,0.0,0.0
2.0686093290509935,4.642148880116869,0.5105532896092395,3.524053497952789,3.8374046934319637,3.5626316078978117,3.6344932798795444,2.7931859646221318,3.7319731763122297,0.0,0.0
0.0,0.0,5.932174189187037,0.0,4.469586858326147,0.0,3.893602315492272,0.0,3.8815912779734556,0.0,0.0
0.0,0.0,0.19622576076719422,2.491400643959623,3.309401363619214,3.270047686347405,3.580189355628271,2.950481030629292,3.6016146707745755,2.9941856776154783,4.763867235031002
0.0,0.0,4.323044207530703,0.0,3.7554925898917975,0.0,3.8150262888392676,0.0,0.0,0.0,0.0
5.450060514128074,1.9966717024430367,3.735781732726938,3.4945925620744647,4.180143217595505,3.8848997949664703,3.7049373778852703,4.158026317043031,3.4905097973639485,0.0,0.0
0.0,0.0,0.0,0.0,4.0407846978577435,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.238744510091006,0.0,0.0,0.0,0.0,0.0,0.0
