0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.43184,0.0,0.0,0.0,0.41642,0.0,0.0,0.0,0.0
0.0,0.0,0.38664,0.0,0.0,0.0,0.24014,0.0,0.0,0.0,0.0
0.46362,0.33067,0.24099,0.34681,0.21581,0.19215,0.2466,0.0,0.38951,0.0,0.0
0.0,0.0,0.35323,0.0,0.22213,0.0,0.29314,0.0,0.39447,0.0,0.0
0.44903,0.34,0.23393,0.20982,0.19582,0.22344,0.21141,0.29711,0.33665,0.0,0.0
0.0,0.0,0.37064,0.0,0.24122,0.0,0.30802,0.0,0.42622,0.0,0.0
0.0,0.0,0.2368,0.38779,0.21517,0.34401,0.24461,0.39769,0.38862,0.44223,0.4478
0.0,0.0,0.40427,0.0,0.3816,0.0,0.37725,0.0,0.0,0.0,0.0
0.47712,0.44254,0.40328,0.40457,0.40356,0.4198,0.43653,0.44447,0.47819,0.0,0.0
0.0,0.0,0.0,0.0,0.48877,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.42498,0.0,0.0,0.0,0.0,0.0,0.0
