0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.78591,0.0,0.0,0.0,4.4521,0.0,0.0,0.0,0.0
0.0,0.0,0.13667,0.0,0.0,0.0,3.98114,0.0,0.0,0.0,0.0
3.5649,1.43224,3.29558,1.55591,2.93465,1.88187,3.5225,0.0,3.88737,0.0,0.0
0.0,0.0,1.20546,0.0,2.90942,0.0,2.93879,0.0,3.80307,0.0,0.0
2.78594,2.8812,2.44509,3.3443,2.15552,2.45131,2.93168,2.59947,3.36374,0.0,0.0
0.0,0.0,3.06515,0.0,3.50992,0.0,2.75324,0.0,2.07179,0.0,0.0
0.0,0.0,2.87528,2.73,1.93181,3.87572,3.40706,2.49563,4.88832,5.33645,3.51763
0.0,0.0,2.58715,0.0,3.67717,0.0,2.75632,0.0,0.0,0.0,0.0
2.83266,2.77924,2.68909,2.79737,2.9198,3.04116,3.67962,3.72868,2.91524,0.0,0.0
0.0,0.0,0.0,0.0,1.8358,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0271,0.0,0.0,0.0,0.0,0.0,0.0
