0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.42845,0.0,0.0,0.0,2.17273,0.0,0.0,0.0,0.0
0.0,0.0,1.86829,0.0,0.0,0.0,2.05274,0.0,0.0,0.0,0.0
2.42845,1.86829,2.49686,2.98417,2.75469,2.32147,1.95667,0.0,2.42349,0.0,0.0
0.0,0.0,2.56346,0.0,0.18063,0.0,1.75695,0.0,2.41569,0.0,0.0
2.2998,2.1236,2.90053,2.44836,2.08239,1.59351,1.40251,1.53875,1.65655,0.0,0.0
0.0,0.0,2.6926,0.0,1.01754,0.0,2.64802,0.0,3.09452,0.0,0.0
0.0,0.0,2.2337,3.13769,2.62655,3.22712,2.17079,2.57332,2.75161,2.58806,2.87855
0.0,0.0,2.02624,0.0,2.69813,0.0,1.96969,0.0,0.0,0.0,0.0
4.02179,3.82322,2.29033,1.89904,3.40974,4.06561,4.25606,5.22668,2.11426,0.0,0.0
0.0,0.0,0.0,0.0,2.20108,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.45925,0.0,0.0,0.0,0.0,0.0,0.0
