0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.98265,0.0,0.0,0.0,2.14816,0.0,0.0,0.0,0.0
0.0,0.0,2.20344,0.0,0.0,0.0,1.05507,0.0,0.0,0.0,0.0
1.98265,2.20344,1.39196,0.80716,0.61819,1.69968,0.69057,0.0,2.12061,0.0,0.0
0.0,0.0,2.13236,0.0,2.0616,0.0,1.65227,0.0,2.02975,0.0,0.0
1.99283,0.87562,3.00428,4.0998,0.23803,3.58417,2.74813,2.85136,2.6326,0.0,0.0
0.0,0.0,1.24756,0.0,3.81913,0.0,4.4851,0.0,1.86797,0.0,0.0
0.0,0.0,1.33132,2.48846,3.39074,4.6023,4.11425,2.4411,2.59778,1.05879,0.61086
0.0,0.0,2.12473,0.0,0.69152,0.0,3.32914,0.0,0.0,0.0,0.0
0.62013,0.63635,2.29105,2.51518,1.45022,0.88227,0.86559,0.43421,1.95224,0.0,0.0
0.0,0.0,0.0,0.0,2.24968,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.02135,0.0,0.0,0.0,0.0,0.0,0.0
