0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.42849,0.0,0.0,0.0,2.15953,0.0,0.0,0.0,0.0
0.0,0.0,1.87391,0.0,0.0,0.0,2.17387,0.0,0.0,0.0,0.0
2.42849,1.87391,2.48513,3.00612,2.79227,2.2608,2.11381,0.0,2.39934,0.0,0.0
0.0,0.0,2.53962,0.0,0.29732,0.0,1.95621,0.0,2.40959,0.0,0.0
2.2889,2.34504,2.78994,2.14484,2.36132,1.45528,1.54248,1.47524,1.62749,0.0,0.0
0.0,0.0,2.72432,0.0,0.82603,0.0,2.44919,0.0,3.03838,0.0,0.0
0.0,0.0,2.33021,3.04043,2.43705,2.94641,2.01427,2.69351,2.89163,2.82838,3.05586
0.0,0.0,2.08581,0.0,2.70448,0.0,1.83531,0.0,0.0,0.0,0.0
4.07967,3.90888,2.31133,1.84921,3.24298,3.91081,3.91811,4.88602,2.1271,0.0,0.0
0.0,0.0,0.0,0.0,2.17411,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.45042,0.0,0.0,0.0,0.0,0.0,0.0
