0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.44134,0.0,0.0,0.0,2.18264,0.0,0.0,0.0,0.0
0.0,0.0,2.03721,0.0,0.0,0.0,2.64411,0.0,0.0,0.0,0.0
2.44134,2.03721,2.41028,3.00896,2.85671,2.03196,2.64608,0.0,2.33152,0.0,0.0
0.0,0.0,2.40427,0.0,1.19913,0.0,2.74248,0.0,2.42296,0.0,0.0
2.29878,3.24177,2.26641,1.23401,3.34468,1.21162,2.30718,1.49539,1.74942,0.0,0.0
0.0,0.0,2.60204,0.0,0.66404,0.0,2.12414,0.0,2.68694,0.0,0.0
0.0,0.0,2.52943,2.67863,2.01382,2.27743,1.86648,3.0685,3.29903,3.60241,3.48417
0.0,0.0,2.35759,0.0,2.41416,0.0,1.6293,0.0,0.0,0.0,0.0
3.78783,3.73589,2.37116,1.79182,2.2766,2.85137,2.11998,2.90103,2.21792,0.0,0.0
0.0,0.0,0.0,0.0,2.12879,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.42383,0.0,0.0,0.0,0.0,0.0,0.0
