0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.92984,0.0,0.0,0.0,1.88798,0.0,0.0,0.0,0.0
0.0,0.0,1.61785,0.0,0.0,0.0,1.10115,0.0,0.0,0.0,0.0
1.92984,1.61785,1.70047,0.89446,0.91293,2.07909,1.42427,0.0,2.04673,0.0,0.0
0.0,0.0,2.51714,0.0,0.24628,0.0,1.60945,0.0,1.79351,0.0,0.0
1.77703,0.1,3.78448,2.87129,0.54076,2.49242,1.43988,1.78074,1.57921,0.0,0.0
0.0,0.0,3.12264,0.0,0.99211,0.0,0.95267,0.0,2.58061,0.0,0.0
0.0,0.0,2.85455,1.93937,1.09653,0.94142,0.87204,2.67487,2.9424,1.4368,1.82646
0.0,0.0,2.05686,0.0,3.30812,0.0,1.571,0.0,0.0,0.0,0.0
3.28871,3.33026,2.62655,2.15826,3.93146,3.81647,4.5604,4.59773,1.96626,0.0,0.0
0.0,0.0,0.0,0.0,2.1451,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.01186,0.0,0.0,0.0,0.0,0.0,0.0
