0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.22097,0.0,0.0,0.0,1.88084,0.0,0.0,0.0,0.0
0.0,0.0,2.06388,0.0,0.0,0.0,0.58684,0.0,0.0,0.0,0.0
2.09948,0.90304,1.33932,2.70884,2.61632,1.6303,2.88125,0.0,1.33697,0.0,0.0
0.0,0.0,2.63091,0.0,2.77354,0.0,1.91162,0.0,1.18911,0.0,0.0
0.1,1.08049,2.08019,2.07832,3.21393,3.65929,1.85149,1.38821,1.46076,0.0,0.0
0.0,0.0,1.87964,0.0,3.23782,0.0,2.38447,0.0,1.83665,0.0,0.0
0.0,0.0,0.19318,2.96485,0.492,2.63726,0.87503,1.82915,1.48282,1.81993,1.04258
0.0,0.0,2.49052,0.0,2.31416,0.0,1.74699,0.0,0.0,0.0,0.0
1.27973,1.55529,1.37321,1.35326,1.55178,1.98033,1.6338,0.56437,0.15436,0.0,0.0
0.0,0.0,0.0,0.0,1.4549,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.46454,0.0,0.0,0.0,0.0,0.0,0.0
