0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.16527,0.0,0.0,0.0,1.26174,0.0,0.0,0.0,0.0
0.0,0.0,0.45928,0.0,0.0,0.0,0.60921,0.0,0.0,0.0,0.0
1.1623,1.12652,1.09141,1.20516,1.28308,1.46385,1.32285,0.0,1.26658,0.0,0.0
0.0,0.0,1.07185,0.0,0.71006,0.0,1.45323,0.0,0.63427,0.0,0.0
1.10204,1.01013,1.06019,1.26274,1.44552,1.98802,1.63336,1.48989,1.37642,0.0,0.0
0.0,0.0,1.07201,0.0,1.80672,0.0,1.43046,0.0,1.48527,0.0,0.0
0.0,0.0,1.36326,1.89033,2.54573,2.75746,2.61335,1.98504,1.6958,0.83354,1.39186
0.0,0.0,0.62167,0.0,1.98003,0.0,2.1557,0.0,0.0,0.0,0.0
1.21457,1.22546,1.26516,1.45604,1.74167,2.16618,2.01625,1.65616,1.40146,0.0,0.0
0.0,0.0,0.0,0.0,1.49898,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.38265,0.0,0.0,0.0,0.0,0.0,0.0
