0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.14102,0.0,0.0,0.0,1.20691,0.0,0.0,0.0,0.0
0.0,0.0,0.30689,0.0,0.0,0.0,0.41374,0.0,0.0,0.0,0.0
1.1386,1.08994,1.03245,1.12391,1.1546,1.22328,1.19085,0.0,1.20966,0.0,0.0
0.0,0.0,0.95822,0.0,0.35892,0.0,1.22001,0.0,0.42435,0.0,0.0
1.04268,0.93139,0.87253,0.98303,1.10045,1.31483,1.22893,1.23497,1.21739,0.0,0.0
0.0,0.0,0.78616,0.0,1.12855,0.0,0.60684,0.0,1.24502,0.0,0.0
0.0,0.0,0.93436,1.19829,1.41727,1.59238,1.52677,1.36815,1.32285,0.4997,1.2562
0.0,0.0,0.24343,0.0,1.34044,0.0,1.50844,0.0,0.0,0.0,0.0
1.15592,1.12927,1.10392,1.20579,1.34557,1.51462,1.57664,1.37994,1.25327,0.0,0.0
0.0,0.0,0.0,0.0,1.25575,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.23359,0.0,0.0,0.0,0.0,0.0,0.0
