0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.3159,0.0,0.0,0.0,1.32892,0.0,0.0,0.0,0.0
0.0,0.0,1.21185,0.0,0.0,0.0,1.23891,0.0,0.0,0.0,0.0
1.31504,1.27969,1.11522,1.06527,0.97316,1.05982,1.17948,0.0,1.33025,0.0,0.0
0.0,0.0,1.15652,0.0,1.22383,0.0,1.16799,0.0,1.23818,0.0,0.0
1.31203,1.21538,0.92749,1.05327,1.2929,1.7549,1.28513,1.83312,0.93552,0.0,0.0
0.0,0.0,0.84674,0.0,1.23183,0.0,0.89131,0.0,1.13912,0.0,0.0
0.0,0.0,1.67609,1.64786,1.59472,2.13954,1.62607,1.70925,0.87256,0.80671,1.21793
0.0,0.0,1.78953,0.0,0.81001,0.0,1.82829,0.0,0.0,0.0,0.0
1.36662,1.36675,1.77457,1.91805,2.1704,1.84795,1.75852,1.36823,1.39565,0.0,0.0
0.0,0.0,0.0,0.0,2.01886,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.44397,0.0,0.0,0.0,0.0,0.0,0.0
