0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.09465,0.0,0.0,0.0,1.43434,0.0,0.0,0.0,0.0
0.0,0.0,2.39275,0.0,0.0,0.0,1.47281,0.0,0.0,0.0,0.0
2.07771,2.35007,2.95013,2.39119,2.039,1.85497,1.59463,0.0,1.38762,0.0,0.0
0.0,0.0,3.56536,0.0,2.36074,0.0,1.94928,0.0,1.4436,0.0,0.0
2.69444,3.26293,3.62076,3.19097,2.74205,2.45865,2.31824,1.87645,1.63741,0.0,0.0
0.0,0.0,3.78642,0.0,3.11479,0.0,1.96437,0.0,1.82835,0.0,0.0
0.0,0.0,3.79783,3.03523,2.31377,0.54542,1.58993,1.86299,1.61391,1.45161,1.37489
0.0,0.0,3.14035,0.0,2.44797,0.0,2.27302,0.0,0.0,0.0,0.0
2.08895,2.35841,2.66881,2.3523,2.20147,2.26847,2.82404,2.06468,1.53184,0.0,0.0
0.0,0.0,0.0,0.0,1.87896,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.69973,0.0,0.0,0.0,0.0,0.0,0.0
