0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.41715,0.0,0.0,0.0,1.94866,0.0,0.0,0.0,0.0
0.0,0.0,1.27211,0.0,0.0,0.0,1.92876,0.0,0.0,0.0,0.0
0.65425,0.25272,0.94142,1.69569,2.45743,2.12378,1.47548,0.0,2.01222,0.0,0.0
0.0,0.0,0.89322,0.0,2.35043,0.0,1.77061,0.0,1.82699,0.0,0.0
1.29731,5.35071,2.1271,2.87532,2.92765,2.76119,2.45395,1.5444,1.53053,0.0,0.0
0.0,0.0,3.16628,0.0,2.39049,0.0,2.12731,0.0,1.48967,0.0,0.0
0.0,0.0,3.12865,2.84998,2.53038,1.84395,1.41372,2.29013,0.96762,1.54781,1.83454
0.0,0.0,3.08009,0.0,2.06698,0.0,1.6217,0.0,0.0,0.0,0.0
1.13895,0.7386,2.19343,2.38032,2.27799,1.16376,2.31278,1.64318,2.14735,0.0,0.0
0.0,0.0,0.0,0.0,2.84443,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.40069,0.0,0.0,0.0,0.0,0.0,0.0
