,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.0,0.37284082543947367,0.0,0.0,0.0,0.741272022360384,0.0,0.0,0.0,0.0
1,0.0,0.0,0.34948740123733907,0.0,0.0,0.0,0.9574429603086418,0.0,0.0,0.0,0.0
2,0.6631764773713863,1.5639738105038044,1.7341717382027024,1.125485761087427,1.1574011679408958,0.6877301342811482,1.6186608423952304,0.0,1.0575276105547344,0.0,0.0
3,0.0,0.0,0.9876107258466805,0.0,0.6630858896407105,0.0,1.2564257003454906,0.0,2.1260560933782835,0.0,0.0
4,0.2266217644416359,0.7659451823077488,2.498255625456183,1.4159403039984577,2.0928405785284454,1.551961942695818,1.9278942147719238,1.0828206265616653,1.7695816757546434,0.0,0.0
5,0.0,0.0,-1.4968859536321245e+37,0.0,1.669147508273392,0.0,1.5576312886193484,0.0,1.3078651854389478,0.0,0.0
6,0.0,0.0,2.3062196107899777,1.4035687996852244,2.0730119173435932,1.2559997588426497,2.2956188140574647,1.6177345914174488,1.927738735953163,2.0189165820118444,0.9908800138423001
7,0.0,0.0,1.5180706944464333,0.0,1.6140973217692913,0.0,1.6426341753327505,0.0,0.0,0.0,0.0
8,0.9474385765386114,0.5408822419893561,1.5349747788499648,1.2571089568019957,2.1745473259425125,1.1790153658282347,2.1423416419496615,1.6259439280583985,0.7604539334763353,0.0,0.0
9,0.0,0.0,0.0,0.0,1.104426252133547,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,1.1330827563166037,0.0,0.0,0.0,0.0,0.0,0.0
