,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.0,0.4488456721936243,0.0,0.0,0.0,0.980340451117835,0.0,0.0,0.0,0.0
1,0.0,0.0,1.1220115996625089,0.0,0.0,0.0,1.322530469676471,0.0,0.0,0.0,0.0
2,1.0922501992470992,1.750491821712369,2.6323321801119737,1.6282259954142737,1.8392428794198274,1.4879823417047802,1.8914126682212387,0.0,1.1728326628470385,0.0,0.0
3,0.0,0.0,1.2976859987708351,0.0,1.5492791602382745,0.0,1.6496023669362583,0.0,2.7030585881964826,0.0,0.0
4,0.8460170205266572,1.2496469974862763,2.1901793124309066,1.5932125606449146,3.245624616702431,1.7420915384994446,3.0869901436414247,1.4381951588322242,2.633985171105253,0.0,0.0
5,0.0,0.0,3.2849747337019615,0.0,2.0323824261284047,0.0,2.092494342641393,0.0,1.8888445578138078,0.0,0.0
6,0.0,0.0,2.4793375456324385,1.660890656039489,2.7097531473069165,1.8469492641868521,3.3248154439894204,1.8815557409661254,2.739642829210576,2.0890707024082613,1.0258130605283144
7,0.0,0.0,2.124321775515916,0.0,2.076682951234951,0.0,1.8898564219525322,0.0,0.0,0.0,0.0
8,0.17462533446076167,1.0636248528342893,2.0507571496534647,1.419741349615073,2.9490518320381236,1.9611870861444625,2.4230207339086185,1.0155758047628942,0.3584335646063135,0.0,0.0
9,0.0,0.0,0.0,0.0,1.5110971673912736,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,1.2501654599612442,0.0,0.0,0.0,0.0,0.0,0.0
