0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.097,0.0,0.0,0.0,1.50212,0.0,0.0,0.0,0.0
0.0,0.0,0.76258,0.0,0.0,0.0,1.66447,0.0,0.0,0.0,0.0
1.09215,0.79037,1.60817,0.92088,0.99969,1.76465,0.92929,0.0,1.72685,0.0,0.0
0.0,0.0,0.82976,0.0,0.81708,0.0,1.60404,0.0,1.78121,0.0,0.0
1.07005,1.52591,0.90136,1.0406,1.72632,0.93894,1.29182,1.24869,1.54616,0.0,0.0
0.0,0.0,1.57161,0.0,1.09139,0.0,1.34736,0.0,1.27341,0.0,0.0
0.0,0.0,0.85615,1.21842,1.25205,1.81434,1.41652,1.32368,1.91956,2.07401,1.59873
0.0,0.0,1.71661,0.0,1.40304,0.0,1.33824,0.0,0.0,0.0,0.0
1.03682,1.02637,0.93439,1.17276,1.31991,1.34991,1.5663,1.77655,1.82386,0.0,0.0
0.0,0.0,0.0,0.0,1.09502,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.13881,0.0,0.0,0.0,0.0,0.0,0.0
