0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,2.94072,0.0,0.0,0.0,2.6852,0.0,0.0,0.0,0.0
0.0,0.0,2.77804,0.0,0.0,0.0,3.19889,0.0,0.0,0.0,0.0
2.27561,2.86538,3.08208,2.51529,2.80839,3.27432,2.5357,0.0,3.03954,0.0,0.0
0.0,0.0,2.43713,0.0,2.83682,0.0,2.9447,0.0,2.87773,0.0,0.0
3.025,3.19885,2.91296,2.85152,3.20257,2.14354,2.73896,2.96686,2.80279,0.0,0.0
0.0,0.0,2.02811,0.0,2.63815,0.0,2.58792,0.0,2.39444,0.0,0.0
0.0,0.0,2.94434,1.62886,2.91891,2.16242,2.99218,2.29739,2.50374,2.34046,2.52488
0.0,0.0,1.80846,0.0,2.06917,0.0,2.55452,0.0,0.0,0.0,0.0
2.20521,2.26644,2.53443,2.6043,2.46669,2.25804,2.14172,2.4429,2.59984,0.0,0.0
0.0,0.0,0.0,0.0,2.2747,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.22444,0.0,0.0,0.0,0.0,0.0,0.0
