0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.2967,0.0,0.0,0.0,0.23275,0.0,0.0,0.0,0.0
0.0,0.0,0.55783,0.0,0.0,0.0,0.45564,0.0,0.0,0.0,0.0
0.50021,0.56094,0.41933,0.33596,0.26847,0.27531,0.24673,0.0,0.23612,0.0,0.0
0.0,0.0,0.32286,0.0,0.44049,0.0,0.32789,0.0,0.4256,0.0,0.0
0.31604,0.38201,0.27612,0.26853,0.21497,0.30722,0.34325,0.30524,0.25157,0.0,0.0
0.0,0.0,0.26019,0.0,0.29475,0.0,0.59194,0.0,0.3074,0.0,0.0
0.0,0.0,0.2399,0.23324,0.22491,0.29297,0.32585,0.27472,0.24543,0.43253,0.21324
0.0,0.0,0.37627,0.0,0.18378,0.0,0.27163,0.0,0.0,0.0,0.0
0.20925,0.22341,0.20377,0.2087,0.18426,0.21226,0.22306,0.22417,0.21939,0.0,0.0
0.0,0.0,0.0,0.0,0.2003,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19958,0.0,0.0,0.0,0.0,0.0,0.0
