,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.0,0.017270012928898515,0.0,0.0,0.0,1.271552316603903,0.0,0.0,0.0,0.0
1,0.0,0.0,0.10327893296024859,0.0,0.0,0.0,1.303830338945689,0.0,0.0,0.0,0.0
2,0.10760773538201257,1.256721729854485,1.9598696204134307,1.9877228534435303,1.9974358092107132,1.5905411277373511,1.9311694944516302,0.0,1.524187388746992,0.0,0.0
3,0.0,0.0,0.9999014701232781,0.0,1.711491968558168,0.0,2.3285799196044894,0.0,2.56116503648134,0.0,0.0
4,0.4527340869426789,1.0952555157751633,2.2821517673120004,1.8069714615324397,3.6563013260386095,1.9395109424478918,3.41379651235779,2.113645802207667,2.923542729426904,0.0,0.0
5,0.0,0.0,3.505653730528211,0.0,2.2906897228777687,0.0,2.457200907014218,0.0,2.0958039709386758,0.0,0.0
6,0.0,0.0,3.156550516624173,1.5176332883382573,3.0497067550538137,2.0215224131867733,3.584852705306885,2.4269492578208376,2.7529164489262143,2.3856134262850164,0.7687677439408572
7,0.0,0.0,2.0332287794537676,0.0,2.055541549060552,0.0,2.4548285809054735,0.0,0.0,0.0,0.0
8,0.7096184991701326,0.3722448827889644,2.361922021395806,1.5447930167316233,3.4739083728142734,2.5584561698168042,2.4885397474445243,1.301187006887954,0.9187979283370252,0.0,0.0
9,0.0,0.0,0.0,0.0,1.70866169738572,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,1.4947854537377692,0.0,0.0,0.0,0.0,0.0,0.0
