0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,1.27788,0.0,0.0,0.0,1.22949,0.0,0.0,0.0,0.0
0.0,0.0,1.73393,0.0,0.0,0.0,1.71976,0.0,0.0,0.0,0.0
0.94457,0.9161,0.55077,0.77622,0.74144,0.78341,0.97297,0.0,1.49503,0.0,0.0
0.0,0.0,0.82286,0.0,1.50224,0.0,0.87989,0.0,2.35887,0.0,0.0
1.13759,0.8557,0.81409,0.85595,0.38253,0.85626,0.90092,1.39496,1.77441,0.0,0.0
0.0,0.0,0.88674,0.0,0.86753,0.0,1.88703,0.0,2.36601,0.0,0.0
0.0,0.0,0.98774,1.01631,0.8148,0.93042,1.36908,2.16972,2.79477,3.07645,2.09112
0.0,0.0,1.55342,0.0,1.19295,0.0,1.41262,0.0,0.0,0.0,0.0
1.26289,1.13225,1.09193,1.12052,1.07182,1.14418,1.22864,1.51332,2.06679,0.0,0.0
0.0,0.0,0.0,0.0,1.14366,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.11888,0.0,0.0,0.0,0.0,0.0,0.0
