0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,4.132685878896334,0.0,0.0,0.0,3.6955614537412043,0.0,0.0,0.0,0.0
0.0,0.0,3.061371702765592,0.0,0.0,0.0,3.5452334429872687,0.0,0.0,0.0,0.0
2.325217613063757,2.18230031926232,3.0682744766912613,2.851621323790027,2.9493276085873132,3.152973719502579,3.0600662567176777,0.0,3.894224180995372,0.0,0.0
0.0,0.0,3.6450734527462787,0.0,2.6725198324210813,0.0,3.1686995645025124,0.0,3.816132528580951,0.0,0.0
1.8147226929501377,3.9504205723049903,2.2884363178071583,3.6399691986587444,3.2420701594815142,2.9977766630201366,2.9881172884766913,2.8297917459982975,3.171272375346139,0.0,0.0
0.0,0.0,4.258142006712461,0.0,3.3507339637658826,0.0,3.3009010058376953,0.0,3.2402177847402505,0.0,0.0
0.0,0.0,3.346922280257748,3.193857480769494,3.0060874562189124,2.445982745928168,3.0307892248441064,3.472628009227716,3.510540791054842,3.300143923324631,3.2723794014320866
0.0,0.0,3.8894262267422604,0.0,3.134320158316041,0.0,3.065361504523417,0.0,0.0,0.0,0.0
2.327746842062345,2.220216048800066,2.7773888353237224,2.3089237911148697,2.532748161801959,2.685271445556226,2.674057344590293,2.7116819413133597,2.9216882406995706,0.0,0.0
0.0,0.0,0.0,0.0,3.238514539784461,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.989837796796896,0.0,0.0,0.0,0.0,0.0,0.0
