0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.15166,0.0,0.0,0.0,0.8683,0.0,0.0,0.0,0.0
0.0,0.0,0.15692,0.0,0.0,0.0,0.78641,0.0,0.0,0.0,0.0
0.15073,0.49469,0.84475,1.14636,1.27836,1.54088,1.30124,0.0,0.87102,0.0,0.0
0.0,0.0,1.06297,0.0,1.10052,0.0,1.54847,0.0,0.79289,0.0,0.0
0.79034,1.02379,1.22813,1.38501,1.67179,2.05981,1.69058,1.54783,1.3295,0.0,0.0
0.0,0.0,1.55742,0.0,1.96629,0.0,1.98648,0.0,1.60703,0.0,0.0
0.0,0.0,1.76217,2.17706,2.68348,3.07574,2.66205,2.14084,1.91658,1.38239,1.45639
0.0,0.0,1.22757,0.0,2.14093,0.0,2.31469,0.0,0.0,0.0,0.0
0.84943,1.10494,1.36733,1.62258,1.93183,2.34975,2.42549,1.94878,1.41899,0.0,0.0
0.0,0.0,0.0,0.0,1.61876,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.39654,0.0,0.0,0.0,0.0,0.0,0.0
