,0,1,2,3,4,5,6,7,8,9,10
0,-1.342409,-1.343833,-1.346754,-1.350834,-1.357184,-1.365164,-1.374549,-1.383345,-1.392019,-1.400815,-1.409304
1,-1.34255,-1.343842,-1.346853,-1.351203,-1.35704,-1.365401,-1.374428,-1.383491,-1.391917,-1.400788,-1.409456
2,-1.342489,-1.343805,-1.346846,-1.3509,-1.357211,-1.365473,-1.374672,-1.383477,-1.391964,-1.400947,-1.409499
3,-1.342586,-1.343845,-1.346955,-1.351331,-1.357384,-1.365593,-1.374621,-1.38332,-1.392062,-1.40089,-1.409441
4,-1.342728,-1.343905,-1.347069,-1.351437,-1.357275,-1.365568,-1.374743,-1.383663,-1.392045,-1.400849,-1.409762
5,-1.342604,-1.343972,-1.34688,-1.351256,-1.357311,-1.365652,-1.374735,-1.383681,-1.392085,-1.401005,-1.409715
