0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.33368,0.0,0.0,0.0,0.37542,0.0,0.0,0.0,0.0
0.0,0.0,0.41346,0.0,0.0,0.0,0.47486,0.0,0.0,0.0,0.0
0.33268,0.46851,0.62612,0.91808,1.52435,1.01414,0.67441,0.0,0.34438,0.0,0.0
0.0,0.0,1.08133,0.0,2.68209,0.0,1.00726,0.0,0.46911,0.0,0.0
0.67833,1.00844,1.58738,2.14551,2.16416,2.35575,1.61047,1.00718,0.66943,0.0,0.0
0.0,0.0,0.98212,0.0,2.23796,0.0,1.05496,0.0,0.45702,0.0,0.0
0.0,0.0,0.67432,1.01841,1.44127,0.94122,0.70335,0.44673,0.31862,0.25134,0.21529
0.0,0.0,0.44987,0.0,0.96814,0.0,0.48732,0.0,0.0,0.0,0.0
0.21911,0.25207,0.30033,0.43449,0.63303,0.46457,0.33895,0.27228,0.22286,0.0,0.0
0.0,0.0,0.0,0.0,0.46428,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.34394,0.0,0.0,0.0,0.0,0.0,0.0
