,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.0,0.38588432078303303,0.0,0.0,0.0,1.030961232264304,0.0,0.0,0.0,0.0
1,0.0,0.0,0.8463262500032612,0.0,0.0,0.0,0.7932137650776749,0.0,0.0,0.0,0.0
2,0.8135153044098768,1.3745682821997574,1.817582102806323,1.7725111451020186,1.673963993253082,0.7712220444293196,1.4828371141863432,0.0,1.1438443418632036,0.0,0.0
3,0.0,0.0,0.9322403540030885,0.0,1.2287236557056118,0.0,1.3651081770690734,0.0,1.806890335283393,0.0,0.0
4,0.39721730947184836,0.4579820701440858,1.674777787268545,1.25698701344215,2.101978847831832,1.592685786679211,2.1663026716273275,1.1449301405242065,2.2367688606765976,0.0,0.0
5,0.0,0.0,2.5200117751162683,0.0,1.762773742747438,0.0,1.708710582933788,0.0,1.3162451138548537,0.0,0.0
6,0.0,0.0,1.8981423566697273,1.0788548544645806,2.097874510406221,1.3495631723168062,2.3933045929663965,1.4856592970631628,2.1374705161433836,1.4480791495042167,1.367406041992894
7,0.0,0.0,1.84583107648402,0.0,1.515773110153331,0.0,1.6401771801636367,0.0,0.0,0.0,0.0
8,0.8881888727217839,0.6400638348945459,1.322059308858562,1.2025304437351627,2.216214609908471,1.803676695769128,1.6339811968770728,1.2910688281379208,0.3915914829606528,0.0,0.0
9,0.0,0.0,0.0,0.0,1.4582239524497398,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.785806805860889,0.0,0.0,0.0,0.0,0.0,0.0
